Nitrogen_mg_kg,Phosphorus_mg_kg,Potassium_mg_kg,pH_Level,Temperature_C,Rainfall_mm,Recommended_Fertilizer
303.41,35.54,458.43,7.7,28.5,683.8,Standard Balanced NPK
149.41,28.98,65.7,5.19,22.2,551.4,Lime & Urea
171.66,39.74,67.6,7.78,31.1,977.8,Standard Balanced NPK
358.33,16.02,477.18,6.58,24.0,677.3,DAP (High P)
180.89,31.78,484.19,4.65,36.7,648.8,Lime & Urea
146.88,69.32,62.48,5.56,43.1,1271.4,Standard Balanced NPK
117.62,7.85,372.21,4.62,36.3,541.9,Lime & Urea
359.94,16.32,149.67,6.56,25.7,1002.9,Standard Balanced NPK
101.88,14.38,365.63,5.97,33.0,1322.8,Standard Balanced NPK
231.5,35.23,440.93,8.94,41.7,970.5,Gypsum & DAP
252.77,79.77,95.37,8.41,23.1,789.9,MOP (High K)
324.96,18.0,157.44,8.22,18.5,149.4,Standard Balanced NPK
303.31,15.91,60.83,6.76,18.9,1054.2,Standard Balanced NPK
374.29,73.63,69.72,8.13,29.8,1496.5,MOP (High K)
67.9,71.15,63.33,5.7,37.0,1231.8,Standard Balanced NPK
168.58,7.42,410.31,7.02,34.7,988.3,Standard Balanced NPK
162.05,61.38,184.23,6.27,28.6,756.8,Standard Balanced NPK
108.41,54.16,271.95,5.27,36.9,414.1,Lime & Urea
165.67,62.58,404.53,4.83,34.0,1069.0,Lime & Urea
173.91,42.09,272.72,7.01,33.8,348.2,Standard Balanced NPK
258.75,79.35,243.14,4.94,21.1,1341.9,Lime & Urea
315.48,8.29,55.21,7.73,24.4,595.6,Standard Balanced NPK
202.44,22.58,305.62,8.65,25.3,659.7,Gypsum & DAP
337.79,34.74,106.13,5.23,39.2,402.5,Lime & Urea
184.47,38.73,394.09,6.62,38.3,774.3,Standard Balanced NPK
166.11,74.1,165.98,7.82,22.6,1052.6,Standard Balanced NPK
266.48,47.0,353.38,5.79,16.7,523.9,Standard Balanced NPK
59.49,8.38,340.8,8.64,38.0,1082.6,Gypsum & DAP
81.92,35.59,327.5,8.5,27.3,968.8,Urea (High N)
217.19,36.24,170.13,4.97,21.6,621.3,Lime & Urea
427.17,77.41,170.19,4.62,18.5,537.9,Lime & Urea
338.6,49.94,438.37,8.89,15.4,1305.9,Gypsum & DAP
85.25,52.67,55.76,8.8,27.8,116.7,Gypsum & DAP
388.53,58.49,131.69,6.4,25.2,1102.3,MOP (High K)
342.92,62.75,324.58,4.73,35.9,684.2,Lime & Urea
294.38,52.63,417.67,7.28,44.3,1104.8,Standard Balanced NPK
378.12,22.79,211.26,5.82,21.2,810.5,Standard Balanced NPK
211.64,70.55,344.05,8.72,22.3,217.4,Gypsum & DAP
138.6,59.91,300.72,8.08,25.1,1474.9,Urea (High N)
254.81,60.64,79.04,7.42,29.0,220.5,MOP (High K)
269.54,79.74,329.79,5.78,35.9,321.8,Standard Balanced NPK
265.33,65.19,416.26,7.66,25.6,688.5,Standard Balanced NPK
276.03,67.19,496.6,5.8,18.1,1422.5,Standard Balanced NPK
429.48,76.36,63.34,4.67,36.9,510.3,Lime & Urea
410.9,16.34,347.03,6.79,38.8,896.1,DAP (High P)
400.29,42.33,236.55,6.7,22.4,830.0,Standard Balanced NPK
370.57,48.54,54.4,7.93,19.1,562.2,MOP (High K)
427.37,29.7,326.46,8.4,30.8,1074.9,Standard Balanced NPK
89.4,67.96,105.09,6.1,21.2,802.0,Standard Balanced NPK
156.05,62.18,220.36,6.52,26.2,909.6,Standard Balanced NPK
248.02,59.07,167.62,6.62,38.3,394.2,Standard Balanced NPK
388.61,79.79,212.52,5.96,21.6,1397.2,Standard Balanced NPK
252.07,24.45,271.71,7.85,39.2,254.8,Standard Balanced NPK
349.21,60.16,211.64,6.85,35.2,1066.4,Standard Balanced NPK
105.58,46.36,298.73,8.61,21.6,1340.3,Gypsum & DAP
150.97,28.47,157.39,7.43,30.8,217.6,Standard Balanced NPK
342.71,17.04,335.91,5.45,33.4,140.3,Lime & Urea
115.89,72.19,434.19,5.24,21.0,566.4,Lime & Urea
190.54,49.66,150.83,6.18,19.3,1205.9,Standard Balanced NPK
155.95,66.87,278.54,6.06,30.9,1104.3,Standard Balanced NPK
189.94,45.9,341.91,6.33,35.8,1251.0,Standard Balanced NPK
333.33,21.5,304.08,5.33,29.0,656.5,Lime & Urea
197.14,30.32,214.54,8.9,17.1,1491.3,Gypsum & DAP
272.11,33.62,338.99,5.16,42.8,612.5,Lime & Urea
89.97,77.97,62.71,7.44,35.8,1227.5,Standard Balanced NPK
372.01,5.42,216.46,4.56,33.6,591.1,Lime & Urea
197.96,78.92,289.68,6.33,34.3,405.8,Standard Balanced NPK
309.41,78.53,59.28,5.89,27.0,571.3,MOP (High K)
340.16,79.71,278.44,6.22,44.5,369.7,Standard Balanced NPK
133.86,40.74,344.41,6.74,19.0,280.8,Urea (High N)
403.87,77.29,391.64,7.2,37.2,609.5,Standard Balanced NPK
296.49,34.67,101.02,7.13,27.6,305.5,MOP (High K)
221.49,6.97,495.75,7.34,41.4,803.3,DAP (High P)
122.93,21.83,322.78,8.3,36.5,149.6,Standard Balanced NPK
426.92,75.9,213.44,8.49,31.9,703.9,Standard Balanced NPK
352.03,6.03,162.09,7.82,43.1,1441.2,Standard Balanced NPK
133.21,45.95,307.8,4.86,42.4,602.4,Lime & Urea
185.08,10.67,446.77,8.83,16.6,292.7,Gypsum & DAP
373.87,26.48,284.25,8.76,20.8,527.3,Gypsum & DAP
328.27,11.61,347.66,7.7,35.3,1207.8,DAP (High P)
356.31,69.46,210.96,6.83,42.7,539.1,Standard Balanced NPK
226.48,49.33,224.67,5.63,27.9,636.9,Standard Balanced NPK
336.59,72.66,178.78,7.9,16.1,1204.3,Standard Balanced NPK
204.6,56.63,367.54,8.45,34.3,464.8,Standard Balanced NPK
134.51,77.83,211.63,7.49,20.8,769.6,Urea (High N)
303.07,43.24,135.82,7.33,31.6,188.4,MOP (High K)
440.41,52.9,216.23,5.37,26.5,343.7,Lime & Urea
174.24,48.22,434.22,6.11,31.7,393.2,Standard Balanced NPK
234.39,41.32,382.21,7.75,43.0,749.0,Standard Balanced NPK
319.6,68.45,200.59,4.58,29.6,1249.4,Lime & Urea
266.6,53.34,458.06,7.39,16.0,596.3,Standard Balanced NPK
387.37,65.1,83.67,7.95,32.4,632.7,MOP (High K)
354.7,63.98,72.39,6.01,24.8,521.4,MOP (High K)
73.32,19.33,107.36,4.84,38.3,548.7,Lime & Urea
449.37,53.76,102.4,8.19,29.1,664.9,MOP (High K)
350.96,19.97,89.53,5.14,37.2,1359.2,Lime & Urea
395.56,48.75,347.6,6.17,42.3,134.1,Standard Balanced NPK
310.48,55.81,320.38,7.68,25.9,974.4,Standard Balanced NPK
392.51,79.79,341.42,8.18,44.7,1342.8,Standard Balanced NPK
94.95,7.29,359.76,8.38,19.5,683.7,Standard Balanced NPK
189.1,11.84,390.6,6.89,34.3,1011.3,Standard Balanced NPK
400.57,10.78,143.23,6.64,16.0,920.0,Standard Balanced NPK
130.66,34.88,330.04,8.32,21.4,574.1,Urea (High N)
81.3,66.62,311.02,7.03,34.0,292.4,Urea (High N)
365.25,68.3,474.65,7.1,16.4,407.5,Standard Balanced NPK
384.19,60.27,154.57,6.45,18.1,180.4,Standard Balanced NPK
115.06,72.27,76.43,6.18,23.7,1170.6,Standard Balanced NPK
391.74,29.21,344.07,6.66,32.3,845.9,Standard Balanced NPK
324.71,11.61,383.08,6.14,15.5,1199.9,DAP (High P)
258.03,9.36,177.44,6.05,29.5,506.3,Standard Balanced NPK
382.1,68.91,306.88,8.97,33.8,1226.5,Gypsum & DAP
217.7,59.78,76.79,6.01,27.1,532.9,MOP (High K)
127.6,57.4,482.02,5.65,17.0,269.9,Urea (High N)
163.94,30.48,99.47,6.09,33.3,847.3,Standard Balanced NPK
252.07,33.49,80.41,7.16,33.2,1423.4,MOP (High K)
262.53,76.86,69.85,8.6,30.2,680.2,Gypsum & DAP
372.23,9.79,242.27,8.05,35.8,821.5,DAP (High P)
366.54,63.03,93.72,8.29,21.2,731.8,MOP (High K)
282.55,28.22,385.09,8.37,35.4,740.4,Standard Balanced NPK
362.31,7.93,454.49,8.64,19.8,400.1,Gypsum & DAP
126.71,60.69,167.1,5.56,26.8,691.5,Standard Balanced NPK
70.03,29.82,332.95,6.56,17.0,795.7,Standard Balanced NPK
399.45,59.16,69.05,6.23,39.6,1142.8,MOP (High K)
80.22,58.07,223.95,6.22,31.1,295.8,Urea (High N)
148.68,45.11,181.82,7.44,44.1,900.3,Standard Balanced NPK
328.13,63.3,152.88,6.31,43.3,1027.1,Standard Balanced NPK
213.78,48.58,340.13,7.27,45.0,635.9,Standard Balanced NPK
400.53,26.5,108.6,6.22,18.0,868.8,Standard Balanced NPK
169.19,60.06,437.32,5.9,33.2,1095.0,Standard Balanced NPK
54.75,49.19,349.18,6.09,27.2,751.1,Urea (High N)
170.26,5.95,369.83,8.12,31.0,566.7,Standard Balanced NPK
281.23,72.62,470.9,7.2,24.3,1254.6,Standard Balanced NPK
200.38,45.92,474.07,8.88,16.4,1484.3,Gypsum & DAP
263.95,70.15,298.24,8.25,36.2,403.3,Standard Balanced NPK
400.64,71.21,272.92,6.69,44.0,1345.2,Standard Balanced NPK
414.99,38.37,200.92,5.59,31.0,863.6,Standard Balanced NPK
156.39,43.07,372.01,7.53,24.9,727.1,Standard Balanced NPK
234.86,36.18,292.19,7.77,43.1,1350.4,Standard Balanced NPK
269.66,38.71,469.79,6.59,25.9,1374.5,Standard Balanced NPK
429.64,72.14,157.38,5.53,42.4,481.7,Standard Balanced NPK
449.45,64.11,189.61,7.01,40.7,601.7,Standard Balanced NPK
144.16,14.49,192.24,5.64,30.9,1292.7,Standard Balanced NPK
340.79,50.77,412.7,8.73,35.3,787.2,Gypsum & DAP
201.21,79.69,94.57,7.33,36.0,503.2,MOP (High K)
53.24,49.67,255.04,5.81,34.2,1447.0,Urea (High N)
53.7,63.94,242.41,5.47,19.8,403.9,Lime & Urea
234.23,62.68,82.91,7.73,35.8,954.5,MOP (High K)
245.33,31.27,234.86,7.69,15.1,699.1,Standard Balanced NPK
59.03,32.89,281.02,7.19,36.3,731.8,Urea (High N)
324.77,59.31,79.3,7.26,31.6,248.4,MOP (High K)
167.6,42.5,279.44,7.22,22.8,460.0,Standard Balanced NPK
273.96,47.79,481.66,6.12,39.1,333.8,Standard Balanced NPK
170.37,58.47,490.51,8.72,27.2,1149.5,Gypsum & DAP
116.85,63.32,289.26,6.66,29.6,1076.8,Urea (High N)
212.87,25.36,281.79,4.59,15.8,1211.7,Lime & Urea
142.91,16.01,178.48,6.07,27.0,1079.0,Standard Balanced NPK
263.92,26.88,498.7,5.09,20.0,280.2,Lime & Urea
129.53,43.07,173.4,6.14,23.3,1470.0,Standard Balanced NPK
253.36,30.66,253.81,7.24,22.6,363.9,Standard Balanced NPK
112.95,47.63,51.32,4.6,16.4,590.6,Lime & Urea
318.39,9.01,207.15,8.42,28.8,1089.6,DAP (High P)
351.58,43.23,82.15,7.25,30.7,296.6,MOP (High K)
94.16,32.6,384.72,5.83,32.1,338.7,Urea (High N)
237.12,45.1,302.46,5.9,28.9,1327.2,Standard Balanced NPK
78.35,36.69,307.48,6.6,41.1,564.8,Urea (High N)
289.27,26.32,178.93,5.62,16.1,1031.8,Standard Balanced NPK
155.76,72.81,416.7,4.52,33.4,1302.2,Lime & Urea
261.05,18.86,51.47,4.62,41.0,1462.5,Lime & Urea
256.98,56.1,200.12,6.11,16.2,394.4,Standard Balanced NPK
419.74,74.35,346.77,5.06,29.9,272.1,Lime & Urea
269.63,45.4,458.57,4.6,32.7,1137.0,Lime & Urea
283.2,70.73,155.58,8.37,20.7,363.5,Standard Balanced NPK
210.66,14.36,293.5,5.73,22.6,912.3,DAP (High P)
429.63,42.03,292.1,6.76,38.6,845.7,Standard Balanced NPK
360.87,39.28,443.38,5.31,32.0,883.9,Lime & Urea
164.16,5.61,72.73,4.71,24.5,1009.7,Lime & Urea
387.68,38.24,241.01,7.85,37.9,1291.2,Standard Balanced NPK
222.96,32.68,132.11,5.06,37.4,480.5,Lime & Urea
381.47,55.23,59.69,4.62,25.4,877.3,Lime & Urea
379.16,75.37,116.16,7.14,29.7,571.4,MOP (High K)
125.55,11.43,489.41,4.56,34.9,546.2,Lime & Urea
330.46,29.56,146.68,6.46,25.3,128.6,Standard Balanced NPK
166.26,38.3,470.76,5.8,33.9,939.2,Standard Balanced NPK
169.0,39.14,142.36,5.94,22.5,1461.5,Standard Balanced NPK
168.54,63.11,469.08,4.52,23.8,1165.8,Lime & Urea
340.23,38.25,344.58,8.84,24.3,439.9,Gypsum & DAP
141.93,7.04,100.95,6.83,43.1,1102.6,Complex NPK (19:19:19)
50.36,58.26,311.86,7.08,40.0,516.2,Urea (High N)
336.09,71.36,193.33,7.5,32.0,1155.1,Standard Balanced NPK
118.47,43.54,222.42,8.09,31.9,1296.9,Urea (High N)
91.79,48.58,248.08,7.24,16.7,568.1,Urea (High N)
145.01,17.22,240.22,7.93,34.5,103.1,Standard Balanced NPK
201.96,21.55,348.85,6.52,24.8,527.0,Standard Balanced NPK
240.36,22.64,395.77,6.17,33.4,388.2,Standard Balanced NPK
67.83,37.31,198.13,8.2,40.2,966.1,Standard Balanced NPK
438.23,74.61,465.96,8.39,16.4,506.1,Standard Balanced NPK
336.43,44.13,472.31,5.12,33.2,150.5,Lime & Urea
179.28,19.41,68.31,6.94,31.9,843.9,Standard Balanced NPK
177.48,24.96,56.71,7.58,21.2,1324.6,Standard Balanced NPK
229.42,33.8,241.28,4.88,34.4,731.9,Lime & Urea
300.5,51.74,315.79,8.68,31.6,626.8,Gypsum & DAP
108.55,38.0,175.06,6.84,38.0,349.9,Standard Balanced NPK
125.57,34.43,166.74,7.4,18.3,642.3,Standard Balanced NPK
393.77,47.35,355.25,5.3,28.3,563.3,Lime & Urea
152.5,23.14,320.77,5.69,44.9,1492.9,Standard Balanced NPK
202.08,10.92,125.22,5.04,35.7,142.7,Lime & Urea
398.51,6.83,448.03,5.69,35.5,434.4,DAP (High P)
315.26,23.84,355.99,6.72,24.5,196.1,Standard Balanced NPK
186.68,11.87,213.16,8.25,17.8,1300.4,Standard Balanced NPK
323.48,30.23,357.63,6.9,43.5,684.2,Standard Balanced NPK
57.87,62.97,100.69,5.6,18.2,1214.8,Standard Balanced NPK
344.26,58.72,260.72,4.7,44.8,1069.0,Lime & Urea
244.81,50.82,126.04,7.3,18.8,1399.2,MOP (High K)
375.27,68.94,68.64,6.39,20.1,133.3,MOP (High K)
431.86,26.16,202.25,8.93,24.3,390.3,Gypsum & DAP
420.32,71.38,117.83,8.01,30.4,1082.8,MOP (High K)
413.71,34.94,335.08,8.14,38.7,919.3,Standard Balanced NPK
254.87,35.07,353.33,4.56,44.1,1072.5,Lime & Urea
194.06,35.4,116.91,8.0,25.8,905.7,Standard Balanced NPK
236.01,12.36,61.08,5.38,15.6,913.4,Lime & Urea
325.96,78.16,406.76,7.14,33.5,1405.6,Standard Balanced NPK
403.6,15.39,50.93,6.51,36.3,1389.8,Standard Balanced NPK
132.79,30.57,204.76,7.07,26.9,153.2,Urea (High N)
417.28,28.95,272.56,5.1,20.5,679.1,Lime & Urea
376.07,10.6,418.39,6.56,24.2,814.8,DAP (High P)
441.54,16.42,427.35,4.67,34.7,601.1,Lime & Urea
402.1,8.36,376.22,4.68,29.8,169.4,Lime & Urea
161.97,26.93,161.24,7.46,37.3,761.2,Standard Balanced NPK
92.38,70.0,374.08,8.78,21.5,1466.0,Gypsum & DAP
94.9,30.46,160.94,8.0,40.3,201.1,Standard Balanced NPK
166.49,14.28,146.57,6.61,19.7,1243.3,Standard Balanced NPK
295.67,53.43,296.21,4.75,24.9,373.9,Lime & Urea
371.73,79.75,355.48,4.7,32.7,907.5,Lime & Urea
409.7,22.42,73.87,5.21,37.1,641.8,Lime & Urea
299.5,25.97,77.01,8.89,23.0,588.6,Gypsum & DAP
52.25,77.89,402.88,6.29,43.4,1318.6,Urea (High N)
124.53,18.41,436.77,8.3,36.2,1462.9,Standard Balanced NPK
89.89,43.34,322.0,7.67,21.5,641.3,Urea (High N)
195.33,22.97,242.97,7.22,36.8,996.6,Standard Balanced NPK
250.54,74.93,430.39,8.77,35.9,879.0,Gypsum & DAP
67.36,78.61,377.97,5.54,37.6,207.7,Urea (High N)
189.39,66.1,310.82,6.55,42.5,157.6,Standard Balanced NPK
121.67,28.61,193.89,8.39,36.4,1182.8,Standard Balanced NPK
308.83,35.26,139.1,6.98,25.6,652.3,MOP (High K)
235.71,23.17,238.4,5.61,38.7,530.6,Standard Balanced NPK
248.13,71.81,179.07,5.44,35.9,1479.8,Lime & Urea
221.08,73.59,202.67,7.89,32.2,219.3,Standard Balanced NPK
432.41,36.42,282.03,4.56,25.6,476.7,Lime & Urea
135.89,54.24,126.09,8.61,42.6,1299.5,Gypsum & DAP
256.67,17.42,412.78,4.58,30.4,681.0,Lime & Urea
344.41,37.62,115.49,7.34,33.8,917.9,MOP (High K)
272.74,52.36,266.45,7.22,27.5,167.7,Standard Balanced NPK
421.61,33.91,385.69,7.1,38.4,1388.4,Standard Balanced NPK
201.19,31.82,268.26,6.63,25.2,291.7,Standard Balanced NPK
235.47,5.07,212.46,8.34,39.3,398.7,DAP (High P)
85.41,65.32,263.7,7.47,18.2,319.5,Urea (High N)
293.6,71.7,431.9,8.02,36.3,796.5,Standard Balanced NPK
165.28,77.71,495.69,5.02,29.3,1243.6,Lime & Urea
114.12,58.95,334.01,4.72,36.0,473.7,Lime & Urea
267.81,46.16,407.05,4.63,30.9,299.2,Lime & Urea
262.92,25.2,56.52,5.16,19.0,673.9,Lime & Urea
80.35,79.95,446.16,7.5,29.3,1474.3,Urea (High N)
329.29,49.23,479.32,6.72,43.9,115.5,Standard Balanced NPK
299.51,56.09,308.83,7.89,37.6,805.6,Standard Balanced NPK
125.61,56.18,389.21,5.36,24.0,1037.1,Lime & Urea
237.77,68.39,280.74,6.15,43.3,1229.4,Standard Balanced NPK
338.13,5.73,178.79,8.5,38.4,1144.7,Standard Balanced NPK
261.77,21.52,433.51,8.71,25.9,204.2,Gypsum & DAP
208.2,54.92,318.58,8.65,33.1,746.6,Gypsum & DAP
178.94,72.14,310.72,8.18,27.8,210.2,Standard Balanced NPK
294.16,56.4,346.61,7.6,17.9,967.8,Standard Balanced NPK
425.64,36.01,435.2,8.61,39.2,207.8,Gypsum & DAP
318.7,32.12,379.36,7.71,20.7,167.8,Standard Balanced NPK
79.9,60.35,145.01,8.79,28.7,528.4,Gypsum & DAP
234.27,60.59,260.07,4.61,36.1,1414.4,Lime & Urea
406.33,50.53,491.13,8.65,43.0,1094.0,Gypsum & DAP
87.78,26.86,299.55,7.0,16.9,105.6,Standard Balanced NPK
445.55,74.39,472.21,5.0,26.8,498.6,Lime & Urea
429.63,46.39,416.02,5.47,33.4,124.5,Lime & Urea
81.31,64.29,349.71,8.33,38.4,512.0,Urea (High N)
423.37,21.07,207.21,6.78,42.6,1059.7,Standard Balanced NPK
195.25,30.8,186.94,8.92,15.0,1163.7,Gypsum & DAP
387.88,70.59,339.54,5.03,33.8,1225.8,Lime & Urea
217.35,8.76,244.65,6.36,15.2,1374.0,DAP (High P)
226.34,43.42,409.44,5.99,38.6,612.1,Standard Balanced NPK
303.7,41.13,392.21,6.82,19.5,1307.6,Standard Balanced NPK
359.79,61.34,190.46,7.35,41.8,1118.7,Standard Balanced NPK
63.52,26.14,366.23,7.48,19.7,852.9,Standard Balanced NPK
287.26,21.43,272.55,4.51,37.9,1436.5,Lime & Urea
124.69,74.46,195.48,4.9,23.7,1426.8,Lime & Urea
188.38,47.88,235.83,4.66,31.7,1356.6,Lime & Urea
189.19,12.85,452.91,8.39,33.3,383.1,Standard Balanced NPK
237.62,19.48,211.78,5.91,21.2,391.0,DAP (High P)
183.65,79.91,179.33,6.15,24.0,1361.4,Standard Balanced NPK
92.94,19.67,208.31,6.53,18.2,657.1,Standard Balanced NPK
108.25,50.79,146.58,8.32,15.2,1216.4,Standard Balanced NPK
63.38,36.51,295.09,4.56,22.2,1061.7,Lime & Urea
238.1,71.42,116.35,5.03,30.5,1167.3,Lime & Urea
431.78,61.64,417.85,7.58,36.4,136.8,Standard Balanced NPK
96.27,49.77,151.51,8.84,38.8,701.9,Gypsum & DAP
428.51,5.81,319.12,7.39,17.1,1299.9,DAP (High P)
343.34,70.98,106.26,5.68,23.2,785.9,MOP (High K)
305.0,38.35,490.3,6.84,38.1,1066.2,Standard Balanced NPK
308.11,74.87,254.56,8.89,29.4,1158.3,Gypsum & DAP
380.69,42.17,419.98,6.88,20.5,269.1,Standard Balanced NPK
92.77,57.07,395.89,6.18,26.8,318.0,Urea (High N)
251.9,10.2,371.16,6.23,23.1,1114.4,DAP (High P)
328.84,60.89,422.31,8.85,16.5,176.4,Gypsum & DAP
284.73,30.35,95.21,7.74,37.9,578.7,MOP (High K)
383.11,31.35,355.32,7.59,23.8,1385.3,Standard Balanced NPK
78.91,13.9,169.62,5.54,43.4,904.1,Standard Balanced NPK
326.28,16.01,403.64,7.02,41.6,1374.7,DAP (High P)
263.61,18.93,480.59,6.11,36.5,533.2,DAP (High P)
201.66,29.62,455.67,5.58,24.8,991.3,Standard Balanced NPK
186.11,71.9,101.73,8.53,23.4,501.4,Gypsum & DAP
298.33,32.62,216.3,6.22,29.3,255.6,Standard Balanced NPK
406.4,59.33,213.95,5.77,25.6,1487.0,Standard Balanced NPK
248.47,11.21,105.03,8.69,42.0,346.7,Gypsum & DAP
379.89,49.33,94.16,5.39,18.7,363.9,Lime & Urea
210.86,41.14,223.2,7.85,36.7,1278.7,Standard Balanced NPK
90.96,78.35,496.43,7.44,33.3,1223.1,Urea (High N)
74.6,68.47,306.02,8.64,39.2,1469.0,Gypsum & DAP
70.53,39.11,329.8,8.24,31.3,200.4,Urea (High N)
202.06,63.14,261.96,7.67,33.9,231.8,Standard Balanced NPK
184.9,19.48,348.05,5.92,43.9,728.2,Standard Balanced NPK
337.17,47.18,480.5,6.73,17.8,928.4,Standard Balanced NPK
347.13,10.6,314.91,8.75,18.1,153.2,Gypsum & DAP
70.34,31.11,79.27,4.6,26.8,321.7,Lime & Urea
138.45,21.94,271.8,8.07,29.2,1084.7,Standard Balanced NPK
159.7,58.92,496.74,5.63,21.0,1036.0,Standard Balanced NPK
269.04,41.76,224.33,5.33,17.5,225.6,Lime & Urea
107.81,61.33,317.25,5.55,15.7,1404.3,Urea (High N)
103.58,43.65,97.99,4.77,37.9,456.7,Lime & Urea
427.52,11.49,113.53,8.96,29.6,1342.1,Gypsum & DAP
371.68,60.15,443.61,8.41,40.3,1392.2,Standard Balanced NPK
122.26,67.49,185.16,6.84,25.8,786.1,Standard Balanced NPK
212.63,72.76,187.45,7.72,36.1,676.8,Standard Balanced NPK
192.25,47.9,224.25,7.0,29.7,489.4,Standard Balanced NPK
366.4,61.52,484.92,8.15,33.4,1230.3,Standard Balanced NPK
254.09,61.4,87.98,8.3,26.1,375.2,MOP (High K)
101.14,16.68,418.44,5.55,17.4,971.0,Standard Balanced NPK
345.6,17.32,203.7,6.57,43.4,894.0,DAP (High P)
208.76,10.32,432.26,7.36,40.1,448.5,DAP (High P)
155.17,28.99,496.29,8.9,24.4,1476.3,Gypsum & DAP
200.2,40.51,206.9,7.57,43.8,1284.9,Standard Balanced NPK
249.1,79.84,108.21,8.54,24.0,128.7,Gypsum & DAP
187.25,37.32,114.97,8.31,28.3,691.2,Standard Balanced NPK
146.76,59.47,391.43,7.12,37.7,602.6,Urea (High N)
209.4,57.0,115.21,8.52,24.3,1335.9,Gypsum & DAP
57.67,20.34,167.19,6.2,24.7,470.3,Standard Balanced NPK
359.0,9.39,141.98,6.21,27.3,1497.8,Standard Balanced NPK
118.38,45.95,210.06,8.01,29.1,380.1,Urea (High N)
67.56,57.52,83.46,5.11,18.7,441.4,Lime & Urea
311.48,79.87,435.53,5.88,15.5,1032.5,Standard Balanced NPK
359.57,31.9,437.07,7.24,42.6,325.5,Standard Balanced NPK
375.53,72.23,235.82,6.39,25.6,1344.3,Standard Balanced NPK
247.4,33.64,325.44,8.73,18.1,253.9,Gypsum & DAP
132.15,56.71,338.88,8.81,37.8,1476.6,Gypsum & DAP
344.89,49.87,387.17,6.76,23.9,1324.5,Standard Balanced NPK
329.89,8.97,284.31,6.93,20.4,1275.5,DAP (High P)
148.51,10.88,279.65,7.76,43.9,670.1,Standard Balanced NPK
411.36,6.56,334.09,6.56,42.6,819.1,DAP (High P)
91.75,32.81,366.37,5.36,18.2,738.9,Lime & Urea
443.08,60.94,206.01,7.86,42.0,1482.4,Standard Balanced NPK
394.1,17.96,198.67,7.82,41.7,148.8,Standard Balanced NPK
325.16,50.44,171.37,5.6,34.0,634.4,Standard Balanced NPK
425.5,26.66,296.98,8.25,30.9,1455.7,Standard Balanced NPK
338.92,64.77,212.07,7.26,21.5,617.1,Standard Balanced NPK
126.18,64.88,293.14,5.56,18.6,657.7,Urea (High N)
226.86,63.16,232.69,7.43,33.2,983.8,Standard Balanced NPK
78.6,44.36,426.53,5.55,39.7,1370.2,Urea (High N)
205.86,26.34,82.91,5.69,35.7,512.3,Standard Balanced NPK
346.64,65.71,307.49,8.32,20.4,1426.6,Standard Balanced NPK
204.58,18.96,309.03,8.68,23.7,495.6,Gypsum & DAP
182.12,26.73,222.67,5.66,31.4,1241.6,Standard Balanced NPK
288.14,18.8,239.46,8.68,33.7,486.2,Gypsum & DAP
398.88,55.57,410.06,5.57,17.2,202.2,Standard Balanced NPK
69.03,56.47,176.3,5.03,33.4,1237.2,Lime & Urea
204.19,53.94,442.13,4.76,37.1,730.1,Lime & Urea
113.3,36.17,453.35,5.59,20.4,647.0,Urea (High N)
328.14,12.51,342.78,6.23,22.4,701.8,DAP (High P)
92.29,73.34,397.79,8.67,22.8,956.2,Gypsum & DAP
315.92,43.08,325.83,5.59,43.2,467.8,Standard Balanced NPK
164.47,35.52,286.37,6.14,27.2,432.2,Standard Balanced NPK
129.57,49.16,485.0,7.8,30.9,776.8,Urea (High N)
424.54,19.46,177.19,5.86,36.7,149.9,Standard Balanced NPK
57.41,14.94,119.37,7.58,26.1,1000.0,Complex NPK (19:19:19)
225.11,35.41,179.37,6.44,18.2,1252.0,Standard Balanced NPK
58.65,22.04,326.58,5.38,34.6,1118.4,Lime & Urea
243.44,23.32,133.33,7.8,35.0,757.0,Standard Balanced NPK
250.42,71.94,458.97,4.62,22.8,891.5,Lime & Urea
178.66,44.81,234.96,5.82,16.1,136.7,Standard Balanced NPK
102.86,41.26,432.48,6.1,35.0,1377.3,Urea (High N)
200.56,56.71,162.16,6.56,36.1,881.3,Standard Balanced NPK
318.91,76.37,190.93,7.56,15.8,543.0,Standard Balanced NPK
362.96,13.41,76.65,6.57,35.8,511.0,Standard Balanced NPK
262.3,67.52,166.0,7.17,43.2,1023.5,Standard Balanced NPK
285.93,48.8,270.64,7.18,20.4,918.1,Standard Balanced NPK
130.25,15.96,475.76,6.18,30.6,363.0,Standard Balanced NPK
164.93,27.29,225.01,8.7,35.9,673.9,Gypsum & DAP
114.76,41.18,337.88,8.8,21.9,1046.7,Gypsum & DAP
149.72,56.84,242.47,7.12,37.5,516.7,Urea (High N)
139.95,23.2,71.06,4.82,41.0,813.0,Lime & Urea
257.78,45.12,276.59,6.71,39.4,456.8,Standard Balanced NPK
275.08,56.35,79.66,5.33,22.8,200.4,Lime & Urea
427.98,38.66,447.66,6.67,39.1,643.5,Standard Balanced NPK
128.23,69.73,388.87,5.35,27.4,1124.9,Lime & Urea
306.67,70.21,220.39,7.67,23.0,399.4,Standard Balanced NPK
376.9,40.3,338.1,4.86,20.0,1156.3,Lime & Urea
